-1.083678,-0.000000,-0.007517,
0.000000,0.000000,0.000000,
-1.046753,0.280477,-0.007518,
-0.000004,0.000002,38.254807,
-0.348766,0.000000,38.249981,
-0.336883,0.090267,38.249981,
-0.938493,0.541839,-0.007518,
-0.302042,0.174384,38.249981,
-0.766276,0.766276,-0.007518,
-0.246618,0.246616,38.249981,
-0.541839,0.938493,-0.007518,
-0.174387,0.302043,38.249981,
-0.280476,1.046753,-0.007518,
-0.090272,0.336886,38.249981,
0.000000,1.083678,-0.007518,
-0.000005,0.348771,38.249981,
0.280477,1.046753,-0.007518,
0.090262,0.336888,38.249981,
0.541839,0.938493,-0.007518,
0.174378,0.302048,38.249981,
0.766276,0.766276,-0.007518,
0.246611,0.246623,38.249981,
0.938493,0.541839,-0.007518,
0.302037,0.174392,38.249981,
1.046753,0.280477,-0.007518,
0.336880,0.090277,38.249981,
1.083678,-0.000000,-0.007517,
0.348766,0.000010,38.249981,
1.046753,-0.280477,-0.007517,
0.336883,-0.090257,38.249981,
0.938493,-0.541839,-0.007517,
0.302042,-0.174373,38.249981,
0.766276,-0.766276,-0.007517,
0.246618,-0.246606,38.249981,
0.541839,-0.938493,-0.007517,
0.174387,-0.302032,38.249981,
0.280477,-1.046753,-0.007517,
0.090272,-0.336875,38.249981,
0.000005,-0.348760,38.249981,
-0.000000,-1.083678,-0.007517,
-0.090262,-0.336878,38.249981,
-0.280477,-1.046753,-0.007517,
-0.541839,-0.938493,-0.007517,
-0.174378,-0.302037,38.249981,
-0.766276,-0.766276,-0.007517,
-0.246611,-0.246613,38.249981,
-0.938493,-0.541839,-0.007517,
-0.302037,-0.174382,38.249981,
-1.046753,-0.280477,-0.007517,
-0.336880,-0.090267,38.249981,
-3.193818,0.000000,36.096867,
-3.368351,0.000000,35.512043,
-3.253578,0.871794,35.512043,
-3.084993,0.826621,36.096867,
-2.845494,-0.000000,0.644934,
-2.383712,-0.000000,0.219297,
-2.302489,0.616950,0.219297,
-2.748536,0.736468,0.644934,
-3.895316,0.000000,20.656080,
-4.432793,0.000000,19.516172,
-4.281750,1.147292,19.516172,
-3.762586,1.008182,20.656080,
-3.536610,0.000000,34.232437,
-3.416104,0.915342,34.232437,
-1.837345,-0.000000,0.033697,
-1.774739,0.475540,0.033697,
-4.908168,0.000000,18.189095,
-4.740927,1.270328,18.189095,
-3.440427,0.000000,33.082909,
-3.323199,0.890448,33.082909,
-5.311617,0.000000,16.818674,
-5.130629,1.374748,16.818674,
-3.197559,0.000000,31.971695,
-3.088606,0.827590,31.971695,
-5.656064,0.000000,15.593671,
-5.463339,1.463897,15.593671,
-2.925765,0.000000,30.807022,
-2.826073,0.757244,30.807022,
-5.923900,0.000000,14.409080,
-5.722048,1.533218,14.409080,
